2016-04-17 20:50:47.554027, 2000, 2001, 0, 18176, 16
2016-04-17 20:50:47.561501, 2001, 41192, 18176, 0, 0
2016-04-17 20:50:47.561858, 2000, 2001, 0, 18304, 16
2016-04-17 20:50:47.563932, 1745, 41192, 18304, 0, 0
2016-04-17 20:50:47.567928, 1745, 41192, 18304, 0, 0
2016-04-17 20:50:47.577461, 2001, 41192, 18304, 0, 0
2016-04-17 20:50:47.577804, 2000, 2001, 0, 18432, 16
2016-04-17 20:50:47.584254, 2001, 41192, 18432, 0, 0
2016-04-17 20:50:47.584798, 2000, 2001, 0, 18560, 16
2016-04-17 20:50:47.591235, 2001, 41192, 18560, 0, 0
2016-04-17 20:50:47.591621, 2000, 2001, 0, 18688, 16
2016-04-17 20:50:47.593608, 2001, 41192, 18688, 0, 0
2016-04-17 20:50:47.594003, 2000, 2001, 0, 18816, 16
2016-04-17 20:50:47.603356, 1745, 41192, 18816, 0, 0
2016-04-17 20:50:47.608068, 2001, 41192, 18816, 0, 0
2016-04-17 20:50:47.608470, 2000, 2001, 0, 18944, 16
2016-04-17 20:50:47.610593, 2001, 41192, 18944, 0, 0
2016-04-17 20:50:47.610929, 2000, 2001, 0, 19072, 16
2016-04-17 20:50:47.612719, 2001, 41192, 19072, 0, 0
2016-04-17 20:50:47.613126, 2000, 2001, 0, 19200, 16
2016-04-17 20:50:47.618508, 2001, 41192, 19200, 0, 0
2016-04-17 20:50:47.619356, 2000, 2001, 0, 19328, 16
2016-04-17 20:50:47.625704, 2001, 41192, 19328, 0, 0
2016-04-17 20:50:47.626096, 2000, 2001, 0, 19456, 16
2016-04-17 20:50:47.628585, 2001, 41192, 19456, 0, 0
2016-04-17 20:50:47.629208, 2000, 2001, 0, 19584, 16
2016-04-17 20:50:47.636840, 2001, 41192, 19584, 0, 0
2016-04-17 20:50:47.637245, 2000, 2001, 0, 19712, 16
2016-04-17 20:50:47.641463, 2001, 41192, 19712, 0, 0
2016-04-17 20:50:47.642053, 2000, 2001, 0, 19840, 16
2016-04-17 20:50:47.643841, 2001, 41192, 19712, 0, 0
2016-04-17 20:50:47.645317, 2001, 41192, 19840, 0, 0
2016-04-17 20:50:47.645793, 2000, 2001, 0, 19968, 16
2016-04-17 20:50:47.652439, 1745, 41192, 19968, 0, 0
2016-04-17 20:50:47.660893, 1745, 41192, 19968, 0, 0
2016-04-17 20:50:47.665526, 2001, 41192, 19968, 0, 0
2016-04-17 20:50:47.666008, 2000, 2001, 0, 20096, 16
2016-04-17 20:50:47.667977, 2001, 41192, 20096, 0, 0
2016-04-17 20:50:47.668453, 2000, 2001, 0, 20224, 16
2016-04-17 20:50:47.670384, 2001, 41192, 20224, 0, 0
2016-04-17 20:50:47.670756, 2000, 2001, 0, 20352, 16
2016-04-17 20:50:47.676820, 2001, 41192, 20352, 0, 0
2016-04-17 20:50:47.677082, 2000, 2001, 0, 20480, 16
2016-04-17 20:50:47.679279, 2001, 41192, 20480, 0, 0
2016-04-17 20:50:47.679538, 2000, 2001, 0, 20608, 16
2016-04-17 20:50:47.681419, 2001, 41192, 20608, 0, 0
2016-04-17 20:50:47.681787, 2000, 2001, 0, 20736, 16
2016-04-17 20:50:47.692303, 1745, 41192, 20736, 0, 0
2016-04-17 20:50:47.696060, 2001, 41192, 20736, 0, 0
2016-04-17 20:50:47.696443, 2000, 2001, 0, 20864, 16
2016-04-17 20:50:47.698992, 2001, 41192, 20864, 0, 0
2016-04-17 20:50:47.699752, 2000, 2001, 0, 20992, 16
2016-04-17 20:50:47.717327, 2001, 41192, 20992, 0, 0
2016-04-17 20:50:47.717755, 2000, 2001, 0, 21120, 16
2016-04-17 20:50:47.732021, 2001, 41192, 21120, 0, 0
2016-04-17 20:50:47.732554, 2000, 2001, 0, 21248, 16
2016-04-17 20:50:47.734879, 2001, 41192, 21248, 0, 0
2016-04-17 20:50:47.735341, 2000, 2001, 0, 21376, 16
2016-04-17 20:50:47.737504, 2001, 41192, 21376, 0, 0
2016-04-17 20:50:47.737896, 2000, 2001, 0, 21504, 16
2016-04-17 20:50:47.740099, 1745, 41192, 21504, 0, 0
2016-04-17 20:50:47.764968, 2001, 41192, 21504, 0, 0
2016-04-17 20:50:47.765625, 2000, 2001, 0, 21632, 16
2016-04-17 20:50:47.767710, 2001, 41192, 21632, 0, 0
2016-04-17 20:50:47.768134, 2000, 2001, 0, 21760, 16
2016-04-17 20:50:47.775089, 2001, 41192, 21760, 0, 0
2016-04-17 20:50:47.775481, 2000, 2001, 0, 21888, 16
2016-04-17 20:50:47.777661, 1745, 41192, 21888, 0, 0
2016-04-17 20:50:47.786424, 2001, 41192, 21888, 0, 0
2016-04-17 20:50:47.786809, 2000, 2001, 0, 22016, 16
2016-04-17 20:50:47.788584, 2001, 41192, 22016, 0, 0
2016-04-17 20:50:47.788778, 2000, 2001, 0, 22144, 16
2016-04-17 20:50:47.790852, 1745, 41192, 22144, 0, 0
2016-04-17 20:50:47.810445, 2001, 41192, 22144, 0, 0
2016-04-17 20:50:47.810856, 2000, 2001, 0, 22272, 16
2016-04-17 20:50:47.812896, 1745, 41192, 22272, 0, 0
2016-04-17 20:50:47.821762, 1745, 41192, 22272, 0, 0
2016-04-17 20:50:47.831825, 1745, 41192, 22272, 0, 0
2016-04-17 20:50:47.836337, 2001, 41192, 22272, 0, 0
2016-04-17 20:50:47.836573, 2000, 2001, 0, 22400, 16
2016-04-17 20:50:47.838469, 2001, 41192, 22400, 0, 0
2016-04-17 20:50:47.838799, 2000, 2001, 0, 22528, 16
2016-04-17 20:50:47.840990, 2001, 41192, 22528, 0, 0
2016-04-17 20:50:47.841389, 2000, 2001, 0, 22656, 16
2016-04-17 20:50:47.847743, 1745, 41192, 22656, 0, 0
2016-04-17 20:50:47.855833, 2001, 41192, 22656, 0, 0
2016-04-17 20:50:47.856212, 2000, 2001, 0, 22784, 16
2016-04-17 20:50:47.858329, 2001, 41192, 22784, 0, 0
2016-04-17 20:50:47.858717, 2000, 2001, 0, 22912, 16
2016-04-17 20:50:47.865177, 2001, 41192, 22912, 0, 0
2016-04-17 20:50:47.865699, 2000, 2001, 0, 23040, 16
2016-04-17 20:50:47.876486, 1745, 41192, 23040, 0, 0
2016-04-17 20:50:47.880676, 1745, 41192, 23040, 0, 0
2016-04-17 20:50:47.885395, 2001, 41192, 23040, 0, 0
2016-04-17 20:50:47.885912, 2000, 2001, 0, 23168, 16
2016-04-17 20:50:47.887784, 2001, 41192, 23168, 0, 0
2016-04-17 20:50:47.888377, 2000, 2001, 0, 23296, 16
2016-04-17 20:50:47.890482, 2001, 41192, 23296, 0, 0
2016-04-17 20:50:47.890846, 2000, 2001, 0, 23424, 16
